company,title,gender,race,bins,country,region,totalyearlycompensation,yearsofexperience,yearsatcompany,education
other,Management Consultant,Other,Unknown,L6,USA,USA,300000,12.0,1.0,4.0
other,Technical Program Manager,Male,Asian,L6,United Kingdom,UK&IRE,120000,17.0,11.0,3.0
other,Solution Architect,Male,White,L6,United Kingdom,UK&IRE,161000,10.0,6.0,4.0
other,Solution Architect,Male,Asian,L6,USA,USA,240000,25.0,15.0,3.0
other,Product Manager,Female,Asian,L6,USA,USA,206000,19.0,7.0,4.0
other,Marketing,Other,Unknown,L6,USA,USA,206000,19.0,3.0,4.0
other,Product Manager,Male,Asian,L6,USA,USA,160000,14.0,11.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,200000,10.0,5.0,4.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,220000,11.0,1.0,4.0
other,Software Engineer,Female,Asian,L4,USA,USA,120000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,70000,2.0,2.0,3.0
IBM,Data Scientist,Male,White,L4,USA,USA,73000,2.0,2.0,3.0
IBM,Data Scientist,Female,Unknown,L4,USA,USA,125000,1.0,1.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,130000,0.0,0.0,3.0
Qualcomm,Software Engineer,Male,Asian,L4,India,India,22000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,123000,2.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,100000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,110000,2.0,2.0,3.0
IBM,Software Engineer,Male,Asian,L4,USA,USA,118000,5.0,0.0,4.0
other,Data Scientist,Other,Unknown,L4,USA,USA,150000,2.0,0.0,4.0
IBM,Solution Architect,Female,White,L4,United Kingdom,UK&IRE,44000,0.0,0.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,100000,1.0,1.0,3.0
other,Software Engineering Manager,Male,White,L6,USA,USA,236000,12.0,4.0,3.0
other,Software Engineer,Male,Unknown,L3,USA,USA,78000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,85000,2.0,2.0,3.0
other,Software Engineering Manager,Male,Asian,L4,USA,USA,116000,9.0,9.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,100000,10.0,10.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,106000,7.0,7.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,115000,10.0,2.0,4.0
other,Software Engineer,Female,Asian,L4,USA,USA,130000,8.0,8.0,4.0
Accenture,Software Engineer,Male,White,L4,USA,USA,105000,12.0,12.0,3.0
Accenture,Software Engineer,Other,Unknown,L4,USA,USA,105000,15.0,8.0,3.0
Accenture,Software Engineer,Male,Hispanic,L4,USA,USA,106000,6.0,2.0,1.0
Accenture,Software Engineer,Male,White,L4,USA,USA,110000,5.0,3.0,3.0
Accenture,Software Engineer,Other,Unknown,L4,USA,USA,129000,12.0,5.0,4.0
other,Data Scientist,Other,Unknown,L4,USA,USA,152000,8.0,4.0,4.0
Salesforce,Software Engineer,Other,Unknown,L5,USA,USA,177000,1.0,1.0,4.0
Salesforce,Software Engineer,Other,Unknown,L5,USA,USA,190000,1.0,1.0,4.0
Salesforce,Software Engineer,Male,White,L5,USA,USA,168000,0.0,0.0,3.0
Salesforce,Software Engineer,Male,Two Or More,L5,USA,USA,183000,0.0,0.0,3.0
Salesforce,Software Engineer,Male,Asian,L5,USA,USA,169000,2.0,1.0,1.0
Salesforce,Software Engineer,Other,Unknown,L5,USA,USA,160000,2.0,0.0,3.0
Salesforce,Software Engineer,Male,Asian,L5,USA,USA,175000,0.0,0.0,4.0
Salesforce,Software Engineer,Female,Asian,L5,USA,USA,168000,0.0,0.0,3.0
Salesforce,Software Engineer,Male,Asian,L5,USA,USA,168000,0.0,0.0,3.0
Salesforce,Software Engineer,Male,Asian,L5,USA,USA,133000,0.0,0.0,3.0
IBM,Product Manager,Female,White,L4,USA,USA,97000,1.0,1.0,3.0
IBM,Product Manager,Female,Unknown,L4,USA,USA,114000,1.0,1.0,3.0
IBM,Product Manager,Female,Hispanic,L4,USA,USA,142000,2.0,2.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,110000,7.0,0.0,4.0
other,Management Consultant,Other,Unknown,L7,USA,USA,490000,15.0,7.0,4.0
other,Management Consultant,Female,Two Or More,L7,USA,USA,410000,22.0,3.0,3.0
other,Data Scientist,Male,Asian,L7,India,India,113000,12.0,12.0,3.0
other,Product Manager,Male,White,L4,USA,USA,117000,2.0,1.0,3.0
other,Management Consultant,Male,Unknown,L8,USA,USA,480000,8.0,8.0,4.0
LinkedIn,Product Manager,Other,Unknown,L5,USA,USA,189000,1.0,0.0,3.0
Visa,Product Manager,Male,Asian,L5,USA,USA,88000,0.0,0.0,3.0
other,Product Manager,Male,Two Or More,L5,USA,USA,135000,3.0,3.0,3.0
other,Product Manager,Other,Unknown,L3,USA,USA,69000,1.0,1.0,3.0
LinkedIn,Product Manager,Other,Unknown,L5,USA,USA,230000,1.0,0.0,3.0
LinkedIn,Product Manager,Other,Unknown,L5,USA,USA,172000,0.0,0.0,3.0
Twitter,Product Manager,Other,Unknown,L5,USA,USA,160000,2.0,1.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,170000,3.0,0.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,76000,4.0,4.0,4.0
other,Software Engineer,Male,Asian,L3,USA,USA,74000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,78000,3.0,3.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,73000,2.0,2.0,4.0
other,Software Engineer,Male,White,L3,USA,USA,79000,4.0,4.0,3.0
other,Software Engineer,Male,Asian,L3,USA,USA,75000,2.0,2.0,4.0
other,Software Engineer,Male,Unknown,L3,USA,USA,83000,3.0,3.0,4.0
other,Software Engineer,Male,Asian,L3,USA,USA,78000,5.0,3.0,4.0
other,Software Engineer,Male,Unknown,L3,USA,USA,90000,5.0,2.0,4.0
other,Software Engineer,Male,White,L3,USA,USA,78000,5.0,5.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,80000,5.0,5.0,3.0
other,Software Engineer,Male,White,L3,USA,USA,67000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,103000,1.0,1.0,3.0
Capital One,Software Engineer,Female,Asian,L4,USA,USA,105000,1.0,1.0,3.0
Capital One,Software Engineer,Male,Hispanic,L4,USA,USA,110000,2.0,2.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,101000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,106000,3.0,2.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,113000,0.0,0.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,101000,2.0,2.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,120000,2.0,2.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,98000,0.0,0.0,3.0
Capital One,Software Engineer,Male,Black,L4,USA,USA,100000,0.0,0.0,3.0
Capital One,Software Engineer,Male,White,L4,United Kingdom,UK&IRE,66000,2.0,2.0,4.0
Capital One,Software Engineer,Male,Hispanic,L4,USA,USA,111000,2.0,2.0,3.0
Capital One,Software Engineer,Female,Asian,L4,USA,USA,98000,1.0,1.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,115000,1.0,1.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,101000,2.0,2.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,95000,0.0,0.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,97000,1.0,1.0,4.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,96000,1.0,1.0,4.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,110000,0.0,0.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,112000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,95000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,115000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,116000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,107000,2.0,1.0,1.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,118000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,112000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,102000,2.0,2.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,110000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,108000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,105000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,112000,1.0,1.0,3.0
Capital One,Software Engineer,Male,White,L4,USA,USA,122000,1.0,1.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,131000,1.0,1.0,3.0
Capital One,Software Engineer,Other,Unknown,L4,USA,USA,132000,3.0,0.0,3.0
Capital One,Software Engineer,Female,Unknown,L4,USA,USA,156000,5.0,0.0,4.0
Capital One,Software Engineer,Male,Unknown,L4,USA,USA,126000,1.0,1.0,3.0
VMware,Software Engineer,Other,Unknown,L4,USA,USA,108000,2.0,2.0,3.0
other,Software Engineer,Male,Unknown,L4,USA,USA,75000,0.0,0.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,92000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,133000,1.0,1.0,3.0
other,Software Engineer,Male,Unknown,L4,USA,USA,123000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,86000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,128000,1.0,1.0,3.0
other,Software Engineer,Female,White,L4,USA,USA,115000,2.0,2.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,95000,1.0,1.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,130000,1.0,1.0,3.0
other,Software Engineer,Female,Unknown,L4,USA,USA,73000,0.0,0.0,3.0
other,Software Engineer,Female,Unknown,L4,USA,USA,143000,0.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,India,India,13000,0.0,0.0,3.0
Visa,Product Manager,Male,Asian,L4,USA,USA,108000,3.0,3.0,3.0
Accenture,Software Engineer,Male,Hispanic,L4,USA,USA,52000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,Canada,Canada,80000,0.0,0.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,80000,1.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,103000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,110000,1.0,0.0,3.0
other,Software Engineer,Male,Unknown,L4,Canada,Canada,85000,0.0,0.0,3.0
Capital One,Software Engineer,Male,Asian,L4,USA,USA,147000,1.0,1.0,3.0
Salesforce,Solution Architect,Male,Asian,L3,USA,USA,88000,1.0,1.0,3.0
other,Software Engineer,Male,White,L5,USA,USA,179000,25.0,10.0,4.0
Workday,Software Engineer,Other,Unknown,L4,USA,USA,104000,1.0,1.0,3.0
other,Technical Program Manager,Male,White,L4,USA,USA,96000,8.0,3.0,3.0
other,Software Engineer,Male,Two Or More,L4,United Kingdom,UK&IRE,118000,6.0,0.0,3.0
other,Data Scientist,Other,Unknown,L4,Germany,Western Europe,97000,8.0,3.0,4.0
other,Software Engineer,Other,Unknown,L5,Switzerland,Western Europe,125000,5.0,1.0,3.0
other,Software Engineer,Female,Asian,L4,USA,USA,120000,3.0,1.0,3.0
other,Software Engineer,Female,Asian,L4,USA,USA,119000,6.0,0.0,4.0
other,Technical Program Manager,Other,Unknown,L4,USA,USA,133000,8.0,7.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,155000,10.0,1.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,114000,14.0,8.0,5.0
other,Software Engineer,Female,White,L4,Russia,Central Asia,50000,5.0,2.0,4.0
other,Software Engineer,Male,Unknown,L4,United Kingdom,UK&IRE,138000,7.0,1.0,4.0
other,Data Scientist,Male,White,L4,Ireland,UK&IRE,116000,20.0,5.0,4.0
other,Software Engineer,Other,Unknown,L4,USA,USA,114000,4.0,2.0,4.0
other,Software Engineer,Male,Unknown,L4,India,India,27000,11.0,4.0,3.0
other,Software Engineer,Male,Unknown,L4,India,India,53000,12.0,4.0,3.0
other,Technical Program Manager,Male,White,L4,USA,USA,102000,10.0,5.0,4.0
other,Software Engineer,Male,Asian,L4,USA,USA,120000,6.0,4.0,4.0
other,Business Analyst,Other,Unknown,L4,USA,USA,120000,9.0,5.0,4.0
other,Software Engineer,Female,Asian,L4,Singapore,South-Eastern Asia,96000,9.0,9.0,3.0
other,Software Engineer,Male,Unknown,L5,USA,USA,150000,3.0,3.0,4.0
eBay,Software Engineer,Male,Asian,L2,Hong Kong (SAR),Eastern Asia,62000,5.0,1.0,3.0
other,Software Engineer,Female,Asian,L3,USA,USA,70000,8.0,1.0,4.0
other,Solution Architect,Male,White,L4,USA,USA,135000,17.0,1.0,3.0
other,Technical Program Manager,Other,Unknown,L4,USA,USA,87000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,India,India,10000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L4,Australia,Australia&New Zealand,100000,2.0,1.0,3.0
other,Software Engineer,Male,Asian,L4,Australia,Australia&New Zealand,101000,5.0,0.0,4.0
other,Data Scientist,Other,Unknown,L4,USA,USA,120000,1.0,0.0,3.0
other,Software Engineer,Male,Asian,L4,USA,USA,77000,2.0,0.0,4.0
other,Solution Architect,Male,White,L4,USA,USA,150000,18.0,2.0,3.0
other,Marketing,Male,White,L5,USA,USA,175000,13.0,1.0,4.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,115000,5.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,Australia,Australia&New Zealand,80000,7.0,4.0,3.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,85000,3.0,1.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,110000,1.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,130000,15.0,0.0,4.0
other,Management Consultant,Male,White,L5,USA,USA,170000,7.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,120000,5.0,0.0,4.0
other,Management Consultant,Male,Hispanic,L5,USA,USA,206000,15.0,3.0,4.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,97000,4.0,2.0,3.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,118000,6.0,1.0,4.0
other,Software Engineer,Male,Asian,L5,Australia,Australia&New Zealand,102000,5.0,0.0,3.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,277000,3.0,3.0,3.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,180000,4.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,80000,0.0,0.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,131000,5.0,0.0,4.0
other,Business Analyst,Male,White,L5,USA,USA,128000,15.0,1.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,153000,2.0,2.0,3.0
other,Software Engineer,Male,Asian,L5,India,India,15000,9.0,4.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,98000,6.0,4.0,4.0
other,Software Engineer,Male,Unknown,L5,Australia,Australia&New Zealand,151000,8.0,0.0,3.0
other,Software Engineer,Male,Unknown,L5,Australia,Australia&New Zealand,151000,8.0,0.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,185000,8.0,1.0,4.0
other,Technical Program Manager,Female,White,L5,Spain,Southern Europe,58000,13.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,105000,5.0,0.0,4.0
other,Data Scientist,Other,Unknown,L5,USA,USA,115000,8.0,1.0,3.0
other,Software Engineer,Male,White,L5,Spain,Southern Europe,60000,7.0,2.0,4.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,143000,5.0,0.0,3.0
other,Software Engineer,Male,Asian,L5,USA,USA,85000,7.0,7.0,3.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,250000,10.0,2.0,3.0
other,Software Engineer,Male,White,L5,Australia,Australia&New Zealand,149000,5.0,0.0,3.0
other,Data Scientist,Other,Two Or More,L5,Australia,Australia&New Zealand,122000,4.0,2.0,3.0
other,Product Manager,Male,Asian,L3,USA,USA,90000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,78000,1.0,1.0,3.0
other,Business Analyst,Other,Unknown,L3,USA,USA,95000,2.0,0.0,3.0
other,Product Manager,Other,Unknown,L3,USA,USA,89000,4.0,2.0,4.0
other,Product Manager,Female,Asian,L3,USA,USA,97000,1.0,0.0,3.0
other,Marketing,Other,Unknown,L5,United Kingdom,UK&IRE,104000,8.0,6.0,3.0
other,Management Consultant,Male,White,L5,USA,USA,157000,4.0,0.0,3.0
other,Product Manager,Female,White,L5,USA,USA,162000,10.0,2.0,3.0
other,Product Manager,Male,Asian,L5,USA,USA,130000,12.0,2.0,3.0
other,Technical Program Manager,Male,Asian,L5,India,India,43000,10.0,1.0,4.0
other,Software Engineering Manager,Male,White,L5,USA,USA,201000,15.0,1.0,3.0
other,Data Scientist,Other,Unknown,L5,USA,USA,130000,2.0,2.0,4.0
other,Technical Program Manager,Male,Asian,L5,USA,USA,143000,25.0,6.0,4.0
other,Marketing,Female,Black,L5,USA,USA,145000,8.0,3.0,4.0
other,Software Engineer,Male,Unknown,L5,USA,USA,139000,7.0,7.0,3.0
other,Software Engineering Manager,Male,White,L7,USA,USA,400000,20.0,7.0,3.0
other,Product Manager,Other,Unknown,L7,USA,USA,162000,10.0,10.0,4.0
other,Software Engineering Manager,Other,Unknown,L7,USA,USA,400000,20.0,3.0,3.0
other,Product Manager,Other,Unknown,L5,USA,USA,180000,8.0,4.0,4.0
other,Technical Program Manager,Male,Asian,L5,USA,USA,88000,2.0,2.0,3.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,140000,16.0,10.0,4.0
other,Technical Program Manager,Male,White,L5,USA,USA,115000,3.0,3.0,3.0
other,Human Resources,Female,Black,L5,USA,USA,95000,7.0,1.0,3.0
other,Software Engineer,Male,Two Or More,L5,USA,USA,208000,16.0,4.0,4.0
other,Hardware Engineer,Female,Asian,L5,USA,USA,183000,14.0,14.0,5.0
other,Business Analyst,Male,Two Or More,L5,USA,USA,97000,5.0,5.0,3.0
other,Business Analyst,Other,Unknown,L5,USA,USA,142000,13.0,1.0,4.0
other,Data Scientist,Male,Unknown,L5,USA,USA,97000,2.0,1.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,105000,3.0,3.0,3.0
other,Software Engineer,Other,Unknown,L5,Australia,Australia&New Zealand,390000,16.0,0.0,4.0
other,Software Engineer,Other,Unknown,L4,USA,USA,105000,5.0,0.0,4.0
IBM,Product Manager,Male,Asian,L5,USA,USA,145000,0.0,0.0,3.0
IBM,Data Scientist,Other,Unknown,L5,USA,USA,140000,2.0,2.0,4.0
IBM,Data Scientist,Other,Unknown,L5,USA,USA,170000,2.0,2.0,4.0
IBM,Data Scientist,Other,Unknown,L5,USA,USA,182000,5.0,3.0,4.0
other,Software Engineer,Male,Asian,L1,India,India,12000,1.0,1.0,3.0
other,Software Engineer,Other,Unknown,L3,USA,USA,110000,0.0,0.0,3.0
other,Software Engineer,Female,Asian,L3,USA,USA,115000,2.0,2.0,4.0
other,Software Engineer,Other,Unknown,L3,USA,USA,111000,4.0,2.0,3.0
other,Business Analyst,Female,Black,L3,United Kingdom,UK&IRE,52000,1.0,1.0,4.0
other,Software Engineer,Male,Asian,L3,USA,USA,125000,2.0,2.0,3.0
other,Software Engineer,Male,White,L3,United Kingdom,UK&IRE,57000,1.0,1.0,3.0
other,Software Engineer,Male,Asian,L3,India,India,25000,2.0,2.0,3.0
other,Software Engineer,Other,Unknown,L5,USA,USA,135000,13.0,1.0,3.0
other,Marketing,Other,Unknown,L3,USA,USA,80000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L6,Switzerland,Western Europe,233000,15.0,15.0,5.0
IBM,Management Consultant,Male,White,L6,Canada,Canada,300000,20.0,5.0,4.0
IBM,Technical Program Manager,Male,White,L6,United Arab Emirates,Middle East,176000,30.0,22.0,3.0
IBM,Product Manager,Male,Asian,L6,USA,USA,215000,30.0,18.0,4.0
IBM,Solution Architect,Male,White,L6,USA,USA,231000,21.0,3.0,3.0
IBM,Solution Architect,Male,White,L6,USA,USA,310000,27.0,16.0,3.0
IBM,Management Consultant,Female,White,L6,United Kingdom,UK&IRE,200000,16.0,2.0,3.0
IBM,Solution Architect,Male,Asian,L6,India,India,144000,17.0,5.0,4.0
IBM,Product Manager,Female,White,L6,USA,USA,210000,8.0,3.0,3.0
IBM,Product Manager,Male,Unknown,L6,USA,USA,290000,20.0,7.0,4.0
IBM,Marketing,Male,Black,L6,USA,USA,170000,10.0,3.0,4.0
IBM,Software Engineering Manager,Male,Asian,L6,India,India,130000,24.0,14.0,3.0
IBM,Solution Architect,Male,White,L6,USA,USA,350000,20.0,0.0,3.0
IBM,Data Scientist,Other,Unknown,L6,USA,USA,303000,15.0,3.0,4.0
IBM,Management Consultant,Female,White,L6,USA,USA,330000,15.0,2.0,3.0
IBM,Solution Architect,Male,Hispanic,L6,USA,USA,260000,20.0,17.0,4.0
IBM,Solution Architect,Male,Hispanic,L6,USA,USA,310000,25.0,18.0,4.0
other,Software Engineer,Other,Asian,L2,India,India,43000,12.0,1.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,94000,4.0,1.0,3.0
other,Software Engineer,Other,Unknown,L4,USA,USA,87000,1.0,1.0,3.0
other,Product Manager,Female,White,L4,USA,USA,100000,2.0,0.0,4.0
other,Software Engineer,Male,White,L4,USA,USA,105000,2.0,0.0,3.0
other,Product Manager,Other,Unknown,L4,USA,USA,85000,2.0,0.0,3.0
other,Software Engineer,Male,White,L4,USA,USA,112000,4.0,2.0,4.0
other,Software Engineer,Other,Unknown,L6,USA,USA,190000,15.0,5.0,4.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,300000,16.0,4.0,3.0
other,Data Scientist,Male,White,L5,USA,USA,147000,5.0,3.0,5.0
other,Software Engineer,Male,White,L5,USA,USA,131000,7.0,7.0,4.0
other,Software Engineer,Other,Unknown,L5,USA,USA,127000,4.0,2.0,4.0
other,Software Engineering Manager,Other,Unknown,L6,USA,USA,202000,10.0,6.0,4.0
other,Software Engineering Manager,Other,Unknown,L5,USA,USA,166000,17.0,7.0,4.0
other,Technical Program Manager,Other,Unknown,L5,USA,USA,123000,7.0,7.0,4.0
IBM,Software Engineer,Female,White,L3,USA,USA,88000,1.0,1.0,3.0
IBM,Software Engineer,Male,Black,L3,USA,USA,93000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,100000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,93000,3.0,3.0,3.0
IBM,Software Engineer,Male,Asian,L3,USA,USA,87000,3.0,3.0,3.0
IBM,Software Engineer,Male,Asian,L3,Canada,Canada,71000,1.0,1.0,3.0
IBM,Business Analyst,Other,Unknown,L3,Singapore,South-Eastern Asia,44000,2.0,2.0,3.0
other,Business Analyst,Female,Asian,L3,USA,USA,81000,3.0,1.0,3.0
IBM,Software Engineer,Male,Black,L3,USA,USA,95000,2.0,1.0,3.0
IBM,Software Engineer,Male,Asian,L3,USA,USA,45000,1.0,1.0,3.0
IBM,Management Consultant,Female,White,L3,USA,USA,80000,6.0,2.0,4.0
other,Solution Architect,Other,Unknown,L3,USA,USA,163000,20.0,5.0,4.0
IBM,Hardware Engineer,Female,Asian,L3,USA,USA,104000,0.0,0.0,3.0
IBM,Management Consultant,Male,Asian,L3,Canada,Canada,75000,0.0,0.0,3.0
IBM,Software Engineer,Male,Hispanic,L3,USA,USA,107000,3.0,1.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,45000,1.0,1.0,3.0
IBM,Software Engineer,Other,Unknown,L3,Canada,Canada,68000,2.0,2.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,92000,4.0,4.0,3.0
IBM,Software Engineer,Male,Unknown,L3,Canada,Canada,69000,1.0,1.0,4.0
IBM,Software Engineer,Male,White,L3,Lithuania,Northern Europe,40000,1.0,1.0,3.0
IBM,Software Engineer,Male,Black,L3,USA,USA,106000,1.0,0.0,3.0
IBM,Software Engineer,Male,Unknown,L3,Canada,Canada,70000,1.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,Canada,Canada,71000,1.0,1.0,3.0
IBM,Software Engineer,Other,Unknown,L3,USA,USA,88000,4.0,4.0,4.0
IBM,Software Engineer,Male,Two Or More,L3,USA,USA,128000,2.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,168000,1.0,1.0,3.0
IBM,Software Engineer,Male,White,L3,Canada,Canada,85000,0.0,0.0,4.0
IBM,Software Engineer,Male,Hispanic,L3,USA,USA,89000,2.0,2.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,100000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,Lithuania,Northern Europe,53000,3.0,3.0,3.0
IBM,Data Scientist,Female,Asian,L3,USA,USA,123000,3.0,1.0,4.0
IBM,Software Engineer,Male,White,L3,France,Western Europe,59000,2.0,2.0,4.0
IBM,Software Engineer,Female,Hispanic,L3,Canada,Canada,75000,0.0,0.0,4.0
IBM,Data Scientist,Male,Black,L3,USA,USA,101000,1.0,1.0,3.0
IBM,Software Engineer,Female,Asian,L3,Canada,Canada,72000,1.0,1.0,3.0
IBM,Data Scientist,Female,Asian,L3,USA,USA,110000,2.0,2.0,3.0
IBM,Software Engineer,Female,Unknown,L3,USA,USA,118000,1.0,1.0,3.0
IBM,Software Engineer,Other,Unknown,L3,USA,USA,100000,0.0,0.0,3.0
IBM,Marketing,Female,Black,L3,USA,USA,77000,3.0,3.0,3.0
IBM,Software Engineer,Other,Unknown,L3,USA,USA,109000,1.0,1.0,3.0
IBM,Product Designer,Female,Asian,L3,India,India,13000,2.0,0.0,3.0
IBM,Software Engineer,Female,Asian,L3,USA,USA,120000,1.0,0.0,3.0
IBM,Product Designer,Male,Black,L3,USA,USA,95000,2.0,2.0,3.0
IBM,Software Engineer,Male,Hispanic,L3,USA,USA,92000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,Canada,Canada,67000,1.0,1.0,3.0
IBM,Software Engineer,Other,Unknown,L3,USA,USA,45000,1.0,1.0,3.0
IBM,Data Scientist,Male,White,L3,USA,USA,105000,2.0,2.0,3.0
IBM,Product Manager,Other,Unknown,L3,USA,USA,122000,0.0,0.0,3.0
IBM,Software Engineer,Other,Unknown,L3,Canada,Canada,90000,1.0,1.0,3.0
IBM,Software Engineer,Female,Asian,L3,Taiwan,Eastern Asia,37000,2.0,1.0,4.0
IBM,Software Engineer,Other,Unknown,L3,Taiwan,Eastern Asia,35000,0.0,0.0,3.0
IBM,Software Engineer,Male,White,L3,USA,USA,95000,0.0,0.0,3.0
IBM,Software Engineer,Male,Asian,L3,Taiwan,Eastern Asia,41000,3.0,3.0,4.0
